Datetime,Unnamed: 0,Open,High,Low,Close,Volume,WVAP,+band,-band,Signal
2022-11-17 14:49:00,44900,7.0,7.08,7.0,7.06,611535,7.059250907489857,7.114882845205458,7.003618969774256,0.0
2022-11-17 14:50:00,44901,7.05,7.09,7.03,7.08,189319,7.059351480443359,7.114118431322632,7.004584529564086,0.0
2022-11-17 14:51:00,44902,7.09,7.12,7.08,7.12,186059,7.060625355235008,7.115055449827555,7.006195260642462,0.0
2022-11-17 14:52:00,44903,7.11,7.13,7.08,7.09,208775,7.061968076503841,7.116008020272826,7.007928132734856,0.0
2022-11-17 14:53:00,44904,7.08,7.1,7.07,7.09,180922,7.062590770313139,7.116022393446787,7.00915914717949,0.0
2022-11-17 14:54:00,44905,7.1,7.16,7.1,7.15,329488,7.0656367385706815,7.119493556548252,7.011779920593111,0.0
2022-11-17 14:55:00,44906,7.14,7.16,7.14,7.14,331129,7.069210971672142,7.124243817799275,7.014178125545008,0.0
2022-11-17 14:56:00,44907,7.14,7.15,7.12,7.14,202665,7.071042808907041,7.126412885925478,7.015672731888604,0.0
2022-11-17 14:57:00,44908,7.14,7.15,7.12,7.14,132684,7.072189791487296,7.12774650941199,7.016633073562602,0.0
2022-11-17 14:58:00,44909,7.13,7.16,7.13,7.15,285808,7.074709999025537,7.130751370932088,7.018668627118987,0.0
2022-11-17 14:59:00,44910,7.15,7.15,7.12,7.12,198830,7.076176809585157,7.132287497945332,7.020066121224983,0.0
2022-11-17 15:00:00,44911,7.13,7.13,7.1,7.12,175083,7.077095964983736,7.132961718345919,7.021230211621552,0.0
2022-11-17 15:01:00,44912,7.12,7.13,7.1,7.12,166769,7.077887354232321,7.133480402924582,7.02229430554006,0.0
2022-11-17 15:02:00,44913,7.12,7.12,7.11,7.11,98682,7.078312566084688,7.13372554636278,7.022899585806596,0.0
2022-11-17 15:03:00,44914,7.12,7.14,7.11,7.13,172965,7.079231678679383,7.1344710407619,7.023992316596866,0.0
2022-11-17 15:04:00,44915,7.14,7.15,7.09,7.11,214017,7.080260586881107,7.135226512858104,7.025294660904111,0.0
2022-11-17 15:05:00,44916,7.11,7.12,7.1,7.11,111452,7.080624362408335,7.135349604923112,7.025899119893557,0.0
2022-11-17 15:06:00,44917,7.12,7.13,7.09,7.1,317963,7.081614920432883,7.135661507077937,7.027568333787829,0.0
2022-11-17 15:07:00,44918,7.1,7.12,7.08,7.1,310076,7.08220024690245,7.13547428786858,7.02892620593632,0.0
2022-11-17 15:08:00,44919,7.09,7.11,7.08,7.09,200429,7.082407931948631,7.135161595336351,7.029654268560911,0.0
2022-11-17 15:09:00,44920,7.1,7.11,7.09,7.11,120559,7.082648704154938,7.135130339479614,7.030167068830261,0.0
2022-11-17 15:10:00,44921,7.11,7.13,7.11,7.12,235777,7.08344677556533,7.135579341989501,7.031314209141159,0.0
2022-11-17 15:11:00,44922,7.12,7.12,7.09,7.1,113040,7.083707982560559,7.135615954240535,7.031800010880582,0.0
2022-11-17 15:12:00,44923,7.11,7.11,7.03,7.04,169544,7.083528355186583,7.135037613883832,7.032019096489333,0.0
2022-11-17 15:13:00,44924,7.04,7.04,6.98,7.0,593633,7.079887195796519,7.13219341386341,7.027580977729627,0.0
2022-11-17 15:14:00,44925,6.99,7.01,6.97,6.99,243882,7.077966976801142,7.131284902430276,7.024649051172008,0.0
2022-11-17 15:15:00,44926,6.99,6.99,6.95,6.97,213084,7.076080329701683,7.130650666918573,7.021509992484793,0.0
2022-11-17 15:16:00,44927,6.97,6.98,6.95,6.96,349646,7.072838108106574,7.129674995362597,7.016001220850551,0.0
2022-11-17 15:17:00,44928,6.96,6.97,6.94,6.96,186803,7.071067128896896,7.129195145693874,7.012939112099918,0.0
2022-11-17 15:18:00,44929,6.97,6.98,6.95,6.97,162606,7.069701134008687,7.128625371782145,7.010776896235229,0.0
2022-11-17 15:19:00,44930,6.97,6.97,6.93,6.94,138179,7.068402089942966,7.128255869480231,7.0085483104057005,0.0
2022-11-17 15:20:00,44931,6.94,6.95,6.92,6.94,125571,7.0670967206595,7.12804124209791,7.00615219922109,0.0
2022-11-17 15:21:00,44932,6.93,6.98,6.93,6.98,215901,7.065207155370404,7.127306743220032,7.003107567520775,0.0
2022-11-17 15:22:00,44933,6.98,6.99,6.97,6.98,123241,7.06439509788175,7.126744810977922,7.002045384785578,0.0
2022-11-17 15:23:00,44934,6.98,6.98,6.96,6.97,68469,7.063911094507488,7.12644925826588,7.001372930749096,0.0
2022-11-17 15:24:00,44935,6.98,6.98,6.95,6.97,60978,7.063472644817907,7.1261906961247545,7.000754593511059,0.0
2022-11-17 15:25:00,44936,6.98,7.0,6.98,7.0,76222,7.06304635146827,7.125829228996549,7.000263473939992,0.0
2022-11-17 15:26:00,44937,7.0,7.02,7.0,7.01,168103,7.062344554447038,7.12503340607827,6.999655702815806,0.0
2022-11-17 15:27:00,44938,7.0,7.03,7.0,7.02,152778,7.061778705348131,7.124331456388184,6.999225954308079,0.0
2022-11-17 15:28:00,44939,7.02,7.03,7.0,7.01,89376,7.061470090708146,7.123930310453686,6.999009870962605,0.0
2022-11-17 15:29:00,44940,7.01,7.03,7.01,7.02,162153,7.060950020015395,7.123219315809177,6.998680724221613,0.0
2022-11-17 15:30:00,44941,7.02,7.05,7.01,7.02,127521,7.060618705946369,7.122694650097683,6.998542761795054,0.0
2022-11-17 15:31:00,44942,7.03,7.03,6.96,6.97,255322,7.059475130764757,7.121549249850697,6.997401011678817,0.0
2022-11-17 15:32:00,44943,6.98,6.98,6.94,6.95,90135,7.058858814951688,7.121210380163722,6.996507249739654,0.0
2022-11-17 15:33:00,44944,6.95,6.97,6.92,6.94,183233,7.057406553538547,7.120646506485401,6.994166600591693,0.0
2022-11-17 15:34:00,44945,6.94,6.96,6.93,6.95,172193,7.056075158661679,7.120091215093273,6.992059102230085,0.0
2022-11-17 15:35:00,44946,6.95,6.97,6.94,6.96,99192,7.055390194734676,7.119722002840277,6.991058386629074,0.0
2022-11-17 15:36:00,44947,6.96,7.0,6.95,7.0,192995,7.054376548166867,7.118887279429787,6.989865816903947,0.0
2022-11-17 15:37:00,44948,7.0,7.02,6.98,7.0,300149,7.053297839392346,7.117605142796257,6.988990535988436,0.0
2022-11-17 15:38:00,44949,7.0,7.02,7.0,7.01,183853,7.052748012591843,7.116860111208345,6.988635913975342,0.0
2022-11-17 15:39:00,44950,7.02,7.02,6.97,6.98,78626,7.052465804821218,7.116534501844512,6.988397107797924,0.0
2022-11-17 15:40:00,44951,6.98,6.99,6.95,6.96,57138,7.052160821609076,7.116305830520492,6.988015812697659,0.0
2022-11-17 15:41:00,44952,6.96,6.98,6.94,6.96,272182,7.050565316107945,7.115259563453698,6.985871068762192,0.0
2022-11-17 15:42:00,44953,6.97,7.01,6.96,7.0,300568,7.04933537269805,7.114022906218394,6.984647839177707,0.0
2022-11-17 15:43:00,44954,6.99,7.01,6.99,7.0,123898,7.048937619767017,7.113533829777227,6.984341409756807,0.0
2022-11-17 15:44:00,44955,7.0,7.01,7.0,7.01,128238,7.0485914090473365,7.113048870091533,6.98413394800314,0.0
2022-11-17 15:45:00,44956,7.01,7.01,6.97,6.98,167457,7.048020139461098,7.112392831949111,6.983647446973085,0.0
2022-11-17 15:46:00,44957,6.99,6.99,6.97,6.99,99041,7.047642803972557,7.112005277048238,6.983280330896876,0.0
2022-11-17 15:47:00,44958,7.0,7.02,6.99,7.0,236498,7.047006471750249,7.111131791443879,6.98288115205662,0.0
2022-11-17 15:48:00,44959,7.0,7.02,7.0,7.01,120769,7.04672412896776,7.110705878685489,6.982742379250031,0.0
2022-11-17 15:49:00,44960,7.02,7.03,7.0,7.01,79177,7.046576180112977,7.110444974765204,6.98270738546075,0.0
2022-11-17 15:50:00,44961,7.0,7.03,7.0,7.0,235235,7.046042156077652,7.109632851057656,6.982451461097648,0.0
2022-11-17 15:51:00,44962,7.01,7.02,7.0,7.01,79038,7.04587741426538,7.109368962147018,6.982385866383742,0.0
2022-11-17 15:52:00,44963,7.01,7.01,6.98,6.98,85479,7.04562714930929,7.1090618027257415,6.982192495892838,0.0
2022-11-17 15:53:00,44964,6.98,7.0,6.98,6.98,112156,7.045238362744913,7.108653032403174,6.981823693086652,0.0
2022-11-17 15:54:00,44965,6.97,7.03,6.97,7.02,189397,7.044726934813619,7.107990136534012,6.981463733093227,0.0
2022-11-17 15:55:00,44966,7.02,7.03,6.99,7.02,134868,7.0445018727328685,7.107577393695353,6.981426351770384,0.0
2022-11-17 15:56:00,44967,7.02,7.02,6.99,7.0,109344,7.044276134914901,7.107224531592483,6.981327738237318,0.0
2022-11-17 15:57:00,44968,7.0,7.02,7.0,7.01,72102,7.044128783109011,7.106993715236589,6.981263850981433,0.0
2022-11-17 15:58:00,44969,7.02,7.04,7.02,7.03,240790,7.043909215470111,7.106386191747441,6.981432239192782,0.0
2022-11-17 15:59:00,44970,7.03,7.04,7.01,7.03,66248,7.043849819749331,7.10622137810537,6.981478261393293,0.0
2022-11-17 16:00:00,44971,7.02,7.04,7.02,7.03,118583,7.043744569000611,7.105928707593359,6.981560430407864,0.0
2022-11-17 16:01:00,44972,7.03,7.03,7.02,7.03,77257,7.043676723944528,7.105739676992964,6.981613770896092,0.0
2022-11-17 16:02:00,44973,7.03,7.05,7.02,7.03,93097,7.043620755639205,7.105533122727324,6.981708388551087,0.0
2022-11-17 16:03:00,44974,7.04,7.04,7.0,7.03,172884,7.043472226315438,7.1051177846464295,6.981826667984446,0.0
2022-11-17 16:04:00,44975,7.03,7.04,7.02,7.04,111536,7.043407391545307,7.104876267149818,6.981938515940795,0.0
2022-11-17 16:05:00,44976,7.03,7.05,7.03,7.04,243844,7.04333205052373,7.104411242050322,6.982252858997137,0.0
2022-11-17 16:06:00,44977,7.05,7.05,7.03,7.04,126421,7.0433265850171205,7.1042048768444985,6.982448293189743,0.0
2022-11-17 16:07:00,44978,7.04,7.05,7.02,7.03,210942,7.043236312124253,7.10378977089377,6.982682853354736,0.0
2022-11-17 16:08:00,44979,7.03,7.07,7.02,7.06,186088,7.043253020474225,7.10351920906072,6.98298683188773,0.0
2022-11-17 16:09:00,44980,7.06,7.07,7.04,7.05,192052,7.043366760408399,7.103351399515993,6.983382121300806,0.0
2022-11-17 16:10:00,44981,7.05,7.07,7.04,7.07,182157,7.04349537354242,7.103221400720442,6.983769346364398,0.0
2022-11-17 16:11:00,44982,7.07,7.08,7.06,7.07,120922,7.043654524442335,7.103235950142524,6.9840730987421455,0.0
2022-11-17 16:12:00,44983,7.07,7.09,7.06,7.09,186375,7.043964887139864,7.10335938116289,6.9845703931168375,0.0
2022-11-17 16:13:00,44984,7.08,7.09,7.07,7.09,202750,7.044345503828629,7.10356746830359,6.985123539353669,0.0
2022-11-17 16:14:00,44985,7.09,7.12,7.08,7.1,310726,7.045138120404894,7.104263636500213,6.986012604309575,0.0
2022-11-17 16:15:00,44986,7.1,7.11,7.07,7.08,182274,7.045527134544595,7.104541231052738,6.986513038036452,0.0
2022-11-17 16:16:00,44987,7.08,7.09,7.07,7.09,144371,7.0457793395178525,7.104669959043238,6.986888719992467,0.0
2022-11-17 16:17:00,44988,7.09,7.1,7.08,7.08,117403,7.046009493504643,7.104818248211065,6.987200738798221,0.0
2022-11-17 16:18:00,44989,7.08,7.08,7.06,7.06,138528,7.046164641931795,7.10481425870261,6.98751502516098,0.0
2022-11-17 16:19:00,44990,7.06,7.08,7.06,7.08,187569,7.046371544930739,7.104807534648801,6.987935555212678,0.0
2022-11-17 16:20:00,44991,7.08,7.08,7.07,7.08,176458,7.046623690176979,7.10488883438002,6.988358545973938,0.0
2022-11-17 16:21:00,44992,7.08,7.09,7.05,7.06,108980,7.046740051171336,7.104883164003092,6.9885969383395805,0.0
2022-11-17 16:22:00,44993,7.05,7.07,7.03,7.04,199812,7.046746924149333,7.104626560929798,6.988867287368867,0.0
2022-11-17 16:23:00,44994,7.03,7.04,7.0,7.01,361915,7.046315839215927,7.1038242776137,6.988807400818154,0.0
2022-11-17 16:24:00,44995,7.0,7.02,7.0,7.02,133159,7.0461017566632576,7.103507397111459,6.988696116215056,0.0
2022-11-17 16:25:00,44996,7.02,7.04,7.02,7.04,104890,7.046027333176077,7.103310517788127,6.988744148564028,0.0
2022-11-17 16:26:00,44997,7.04,7.04,7.02,7.03,119700,7.04595635509394,7.103097373471187,6.988815336716692,0.0
2022-11-17 16:27:00,44998,7.03,7.04,7.02,7.03,148350,7.04585326328833,7.102823645325556,6.988882881251104,0.0
2022-11-17 16:28:00,44999,7.03,7.03,6.99,7.0,143015,7.045646807908192,7.102500436811758,6.988793179004625,0.0
2022-11-17 16:29:00,45000,6.99,7.0,6.97,6.98,143258,7.045273085968509,7.102148416019684,6.988397755917333,0.0
2022-11-17 16:30:00,45001,6.98,6.98,6.95,6.96,134951,7.044824223351621,7.101838619234313,6.987809827468929,0.0
2022-11-17 16:31:00,45002,6.96,6.96,6.94,6.95,79713,7.044510552048033,7.101680127059175,6.987340977036891,0.0
2022-11-17 16:32:00,45003,6.95,6.96,6.93,6.96,267423,7.04344546050385,7.101151038102735,6.985739882904966,0.0
2022-11-17 16:33:00,45004,6.96,6.96,6.93,6.94,188770,7.042688236907195,7.100784389980289,6.984592083834102,0.0
2022-11-17 16:34:00,45005,6.94,6.95,6.93,6.94,56828,7.042444837687267,7.100686050182004,6.98420362519253,0.0
2022-11-17 16:35:00,45006,6.94,6.94,6.92,6.93,98593,7.041994565874787,7.100537262809387,6.983451868940187,0.0
2022-11-17 16:36:00,45007,6.93,6.95,6.92,6.94,104209,7.0415334130156575,7.100367010302407,6.982699815728908,0.0
2022-11-17 16:37:00,45008,6.95,6.95,6.92,6.93,78742,7.04119570205676,7.100230110427501,6.982161293686018,0.0
2022-11-17 16:38:00,45009,6.93,6.97,6.92,6.97,114079,7.040757117275124,7.099997793116529,6.981516441433719,0.0
2022-11-17 16:39:00,45010,6.96,6.97,6.96,6.96,69695,7.040533958769193,7.099836693661432,6.981231223876954,0.0
2022-11-17 16:40:00,45011,6.96,6.97,6.95,6.96,112090,7.040166298519766,7.099580930724223,6.98075166631531,0.0
2022-11-17 16:41:00,45012,6.96,6.98,6.95,6.98,127791,7.039790045902652,7.099278522185676,6.980301569619629,0.0
2022-11-17 16:42:00,45013,6.98,6.98,6.97,6.98,50406,7.039663087621248,7.0991571375271,6.980169037715396,0.0
2022-11-17 16:43:00,45014,6.97,6.98,6.96,6.97,107195,7.039362439126259,7.098902592873026,6.979822285379491,0.0
2022-11-17 16:44:00,45015,6.97,6.98,6.96,6.96,99061,7.039076970878631,7.098669749987977,6.979484191769284,0.0
2022-11-17 16:45:00,45016,6.96,6.96,6.94,6.95,120276,7.038661400224315,7.0984099342289735,6.978912866219657,0.0
2022-11-17 16:46:00,45017,6.96,6.97,6.95,6.95,118544,7.038279242306909,7.098144116440158,6.97841436817366,0.0
2022-11-17 16:47:00,45018,6.96,6.96,6.94,6.94,91543,7.037959410828487,7.09794982234702,6.977968999309954,0.0
2022-11-17 16:48:00,45019,6.94,6.94,6.92,6.93,95544,7.037562139586552,7.09778566781637,6.977338611356735,0.0
2022-11-17 16:49:00,45020,6.93,6.93,6.9,6.9,128112,7.036946174128287,7.097637052800969,6.976255295455606,0.0
2022-11-17 16:50:00,45021,6.9,6.9,6.88,6.89,205036,7.035793604577514,7.097582197511395,6.974005011643634,0.0
2022-11-17 16:51:00,45022,6.88,6.89,6.85,6.86,306089,7.033841946207364,7.097786356165734,6.969897536248993,0.0
2022-11-17 16:52:00,45023,6.87,6.87,6.84,6.85,190704,7.032558049192531,7.097996857406001,6.967119240979061,0.0
2022-11-17 16:53:00,45024,6.85,6.86,6.82,6.82,182353,7.031209463623101,7.098381324642451,6.964037602603751,0.0
2022-11-17 16:54:00,45025,6.83,6.85,6.83,6.85,114595,7.030382295201182,7.098568340757646,6.962196249644718,0.0
2022-11-17 16:55:00,45026,6.84,6.86,6.83,6.86,138991,7.0294277324567815,7.098694061780251,6.960161403133312,0.0
2022-11-17 16:56:00,45027,6.85,6.86,6.84,6.84,68496,7.028960971437892,7.098746331579729,6.959175611296054,0.0
2022-11-17 16:57:00,45028,6.84,6.84,6.82,6.84,47324,7.028617763671004,7.098815432602831,6.958420094739178,0.0
2022-11-17 16:58:00,45029,6.83,6.84,6.78,6.79,282749,7.026330688071574,7.09958196771346,6.953079408429687,0.0
2022-11-17 16:59:00,45030,6.78,6.79,6.74,6.76,323451,7.023269769992342,7.101218001442843,6.94532153854184,0.0
2022-11-17 17:00:00,45031,6.76,6.76,6.73,6.74,331488,7.019967519670496,7.102986501139661,6.936948538201332,0.0
2022-11-17 17:01:00,45032,6.74,6.77,6.73,6.76,208382,7.017950499248336,7.1038404363743295,6.932060562122342,0.0
2022-11-17 17:02:00,45033,6.76,6.77,6.75,6.76,168958,7.016397287156884,7.104309190123396,6.928485384190371,0.0
2022-11-17 17:03:00,45034,6.76,6.8,6.75,6.8,178488,7.014887269317973,7.104530148382889,6.925244390253058,0.0
2022-11-17 17:04:00,45035,6.8,6.82,6.78,6.8,193270,7.013426523426707,7.104480699010144,6.922372347843271,0.0
2022-11-17 17:05:00,45036,6.81,6.83,6.8,6.82,259355,7.011632821905202,7.104182424300365,6.919083219510039,0.0
2022-11-17 17:06:00,45037,6.82,6.83,6.81,6.82,56855,7.011253825907447,7.104102250595862,6.918405401219032,0.0
2022-11-17 17:07:00,45038,6.82,6.83,6.8,6.83,162159,7.0101810614172,7.103857898847358,6.916504223987041,0.0
2022-11-17 17:08:00,45039,6.83,6.84,6.82,6.83,121866,7.009424719738162,7.103624775680675,6.915224663795648,0.0
2022-11-17 17:09:00,45040,6.83,6.85,6.83,6.84,96759,7.008853621271563,7.103414230526233,6.914293012016894,0.0
2022-11-17 17:10:00,45041,6.84,6.85,6.83,6.84,130924,7.008098071126594,7.103114578075608,6.913081564177579,0.0
2022-11-17 17:11:00,45042,6.84,6.84,6.82,6.83,79020,7.00762511689851,7.1029478496230025,6.912302384174018,0.0
2022-11-17 17:12:00,45043,6.83,6.85,6.83,6.84,131024,7.0068687257815325,7.102647448672532,6.911090002890533,0.0
2022-11-17 17:13:00,45044,6.84,6.85,6.84,6.84,28949,7.00670741868659,7.102577241333898,6.910837596039282,0.0
2022-11-17 17:14:00,45045,6.84,6.84,6.82,6.84,104416,7.006101767929813,7.102340359367327,6.9098631764923,0.0
2022-11-17 17:15:00,45046,6.83,6.85,6.83,6.84,51422,7.005809404196235,7.1022196121033,6.909399196289169,0.0
2022-11-17 17:16:00,45047,6.83,6.84,6.83,6.83,67061,7.0054183620666,7.102069392153343,6.908767331979858,0.0
2022-11-17 17:17:00,45048,6.84,6.86,6.83,6.86,81513,7.004986443922108,7.101855981768211,6.908116906076004,0.0
2022-11-17 17:18:00,45049,6.85,6.86,6.84,6.84,124165,7.004333044558743,7.101527820762604,6.907138268354883,0.0
2022-11-17 17:19:00,45050,6.83,6.84,6.82,6.82,48896,7.004044598834618,7.101421472692555,6.906667724976681,0.0
2022-11-17 17:20:00,45051,6.83,6.84,6.82,6.83,37175,7.003829022732869,7.101337676528961,6.906320368936778,0.0
2022-11-17 17:21:00,45052,6.83,6.84,6.82,6.83,128102,7.003090238575722,7.101043600349825,6.90513687680162,0.0
2022-11-17 17:22:00,45053,6.84,6.85,6.83,6.84,64267,7.002743237872818,7.100879868841827,6.904606606903809,0.0
2022-11-17 17:23:00,45054,6.85,6.86,6.84,6.84,58050,7.0024454579362745,7.100722495745275,6.904168420127274,0.0
2022-11-17 17:24:00,45055,6.84,6.84,6.82,6.84,95400,7.00191927666538,7.10048691558101,6.903351637749751,0.0
2022-11-17 17:25:00,45056,6.84,6.86,6.84,6.86,72534,7.001557173963113,7.100284934069086,6.90282941385714,0.0
2022-11-17 17:26:00,45057,6.86,6.86,6.84,6.86,127916,7.000943712179566,7.099916066171904,6.901971358187229,0.0
2022-11-17 17:27:00,45058,6.86,6.87,6.85,6.85,110716,7.000425894509142,7.099591959038946,6.901259829979338,0.0
2022-11-17 17:28:00,45059,6.85,6.85,6.82,6.83,81147,6.999995962276119,7.099382260782274,6.900609663769963,0.0
2022-11-17 17:29:00,45060,6.83,6.84,6.83,6.84,177313,6.999050042405805,7.098926448630697,6.899173636180913,0.0
2022-11-17 17:30:00,45061,6.84,6.85,6.83,6.84,30861,6.998891497932293,7.098844082639882,6.898938913224704,0.0
2022-11-17 17:31:00,45062,6.85,6.86,6.85,6.85,44561,6.998681094189515,7.098715453208733,6.898646735170297,0.0
2022-11-17 17:32:00,45063,6.85,6.85,6.83,6.84,89995,6.998229060583651,7.098469278077742,6.897988843089561,0.0
2022-11-17 17:33:00,45064,6.85,6.86,6.82,6.83,34844,6.998051947054835,7.098375501995715,6.8977283921139545,0.0
2022-11-17 17:34:00,45065,6.83,6.85,6.83,6.84,97880,6.997548697284278,7.098114892072657,6.8969825024959,0.0
2022-11-17 17:35:00,45066,6.84,6.85,6.84,6.85,8258,6.997508365949576,7.098091838335902,6.89692489356325,0.0
2022-11-17 17:36:00,45067,6.85,6.86,6.83,6.85,98414,6.997037209253191,7.097811674259596,6.896262744246787,0.0
2022-11-17 17:37:00,45068,6.85,6.87,6.85,6.86,140009,6.996416479267506,7.097392526991615,6.895440431543396,0.0
2022-11-17 17:38:00,45069,6.85,6.86,6.83,6.83,17268,6.996332078637718,7.097344689326619,6.895319467948817,0.0
2022-11-17 17:39:00,45070,6.83,6.83,6.79,6.8,189593,6.995231920176595,7.096929090721962,6.893534749631228,0.0
2022-11-17 17:40:00,45071,6.8,6.82,6.79,6.8,80795,6.994741640832332,7.096771134790698,6.892712146873967,0.0
2022-11-17 17:41:00,45072,6.79,6.8,6.78,6.8,104598,6.994077788447583,7.096592303006671,6.891563273888495,0.0
2022-11-17 17:42:00,45073,6.8,6.81,6.79,6.81,109711,6.993420463353379,7.096368185859593,6.890472740847166,0.0
2022-11-17 17:43:00,45074,6.82,6.85,6.82,6.83,132416,6.992746498882887,7.0960119735520655,6.8894810242137074,0.0
2022-11-17 17:44:00,45075,6.83,6.85,6.83,6.84,152627,6.992012012552611,7.095579657216838,6.888444367888384,0.0
2022-11-17 17:45:00,45076,6.84,6.85,6.82,6.83,38038,6.991827098755335,7.0954735651623615,6.888180632348309,0.0
2022-11-17 17:46:00,45077,6.84,6.85,6.83,6.84,35549,6.991660175169974,7.0953716358567,6.887948714483248,0.0
2022-11-17 17:47:00,45078,6.85,6.85,6.83,6.84,63384,6.9913683498033015,7.095187335869208,6.887549363737395,0.0
2022-11-17 17:48:00,45079,6.85,6.86,6.83,6.85,81688,6.991006506642838,7.094944321781062,6.887068691504615,0.0
2022-11-17 17:49:00,45080,6.86,6.86,6.84,6.84,91990,6.990608263500311,7.094667845237618,6.886548681763005,0.0
2022-11-17 17:50:00,45081,6.85,6.88,6.85,6.87,109088,6.9901806311672825,7.0943279733487,6.886033288985865,0.0
2022-11-17 17:51:00,45082,6.87,6.88,6.85,6.86,136994,6.989658068534982,7.093899420789577,6.885416716280386,0.0
2022-11-17 17:52:00,45083,6.86,6.87,6.85,6.86,62498,6.989411612738814,7.093706571413895,6.885116654063733,0.0
2022-11-17 17:53:00,45084,6.85,6.86,6.85,6.85,78920,6.989083774539325,7.093467979625124,6.884699569453527,0.0
2022-11-17 17:54:00,45085,6.85,6.85,6.83,6.83,125984,6.988516071734715,7.093103655115587,6.883928488353843,0.0
2022-11-17 17:55:00,45086,6.82,6.83,6.81,6.83,76384,6.988133664346706,7.092902743551874,6.883364585141538,0.0
2022-11-17 17:56:00,45087,6.82,6.82,6.78,6.8,201292,6.987028720583315,7.092433893324711,6.88162354784192,0.0
2022-11-17 17:57:00,45088,6.79,6.8,6.76,6.78,131682,6.986224610727278,7.092195093060281,6.880254128394275,0.0
2022-11-17 17:58:00,45089,6.78,6.8,6.77,6.78,118393,6.985507028342603,7.091974627088334,6.879039429596872,0.0
2022-11-17 17:59:00,45090,6.78,6.79,6.77,6.78,167458,6.984488257466663,7.091663115461093,6.877313399472233,0.0
2022-11-17 18:00:00,45091,6.78,6.78,6.75,6.75,149478,6.983521283098963,7.091438933198049,6.875603632999876,0.0
2022-11-17 18:01:00,45092,6.75,6.76,6.73,6.74,93653,6.982864717513983,7.091353911143942,6.874375523884023,0.0
2022-11-17 18:02:00,45093,6.74,6.75,6.72,6.75,129934,6.981940740647046,7.0912468419737165,6.872634639320375,0.0
2022-11-17 18:03:00,45094,6.75,6.78,6.75,6.77,142491,6.98102900196724,7.091013528863395,6.871044475071085,0.0
2022-11-17 18:04:00,45095,6.77,6.78,6.76,6.77,180806,6.979922283732176,7.090666418181635,6.869178149282717,0.0
2022-11-17 18:05:00,45096,6.77,6.79,6.76,6.77,172108,6.978891954777669,7.090314296916686,6.8674696126386525,0.0
2022-11-17 18:06:00,45097,6.77,6.79,6.77,6.78,142148,6.978069098076338,7.090000229089114,6.866137967063562,0.0
2022-11-17 18:07:00,45098,6.79,6.81,6.79,6.81,108813,6.977513891669919,7.089709098598397,6.865318684741442,0.0
2022-11-17 18:08:00,45099,6.81,6.82,6.8,6.81,100348,6.977033608122975,7.089424298241597,6.864642918004352,0.0
2022-11-17 18:09:00,45100,6.81,6.82,6.79,6.81,120072,6.97645398148645,7.089086461784724,6.863821501188175,0.0
2022-11-17 18:10:00,45101,6.81,6.83,6.81,6.81,99652,6.975997151087146,7.088795736816716,6.863198565357576,0.0
2022-11-17 18:11:00,45102,6.81,6.81,6.79,6.8,100460,6.975503672045877,7.0885189905165,6.862488353575255,0.0
2022-11-17 18:12:00,45103,6.8,6.81,6.8,6.8,87417,6.975076541284756,7.088277508104569,6.861875574464944,0.0
2022-11-17 18:13:00,45104,6.8,6.81,6.8,6.81,66039,6.974759916235215,7.088092404400374,6.861427428070057,0.0
2022-11-17 18:14:00,45105,6.8,6.81,6.79,6.8,146526,6.97404101922236,7.087689685282806,6.860392353161915,0.0
2022-11-17 18:15:00,45106,6.8,6.81,6.8,6.8,56780,6.973768007188834,7.087531564287104,6.860004450090565,0.0
2022-11-17 18:16:00,45107,6.79,6.8,6.78,6.8,98558,6.973268624652008,7.087270888138696,6.859266361165319,0.0
2022-11-17 18:17:00,45108,6.79,6.81,6.79,6.8,87480,6.972839869095517,7.087031847823083,6.85864789036795,0.0
2022-11-17 18:18:00,45109,6.81,6.81,6.8,6.8,56242,6.972577063284485,7.086872126060827,6.858282000508142,0.0
2022-11-17 18:19:00,45110,6.8,6.82,6.8,6.81,114069,6.972054478912892,7.0865434655794886,6.857565492246296,0.0
2022-11-17 18:20:00,45111,6.81,6.82,6.81,6.81,34865,6.971900244706756,7.086441148388428,6.857359341025084,0.0
2022-11-17 18:21:00,45112,6.81,6.85,6.81,6.85,117200,6.97144064064363,7.0860788598996285,6.856802421387632,0.0
2022-11-17 18:22:00,45113,6.84,6.85,6.82,6.83,100363,6.971063253076881,7.085766252210517,6.8563602539432456,0.0
2022-11-17 18:23:00,45114,6.83,6.83,6.82,6.83,11340,6.97101840014439,7.085731532335313,6.856305267953466,0.0
2022-11-17 18:24:00,45115,6.82,6.86,6.82,6.86,119926,6.970586933160966,7.085355943882113,6.85581792243982,0.0
2022-11-17 18:25:00,45116,6.85,6.87,6.85,6.86,120659,6.970213478827085,7.0849757620225455,6.855451195631624,0.0
2022-11-17 18:26:00,45117,6.86,6.88,6.85,6.87,121238,6.969865512832454,7.084596472092612,6.855134553572297,0.0
2022-11-17 18:27:00,45118,6.87,6.88,6.86,6.87,111547,6.969562556110724,7.084250533562299,6.854874578659148,0.0
2022-11-17 18:28:00,45119,6.87,6.87,6.86,6.86,51519,6.969416256656583,7.084090505117933,6.854742008195233,0.0
